waypoint,x,y
12897,-93.502555,-70.709344
12898,-93.686044,-70.737698
12899,-93.871687,-70.734788
12900,-94.054197,-70.700696
12901,-94.228374,-70.636395
12902,-94.389254,-70.543716
12903,-94.532256,-70.425299
12904,-94.653305,-70.284518
12905,-99.762951,-70.636719
12906,-99.851178,-70.796846
12907,-99.964709,-70.940148
12908,-100.100407,-71.062667
12909,-100.254524,-71.161018
12910,-100.422801,-71.232484
12911,-100.600591,-71.275092
12912,-100.782983,-71.287664
12913,-100.964938,-71.269853
12914,-101.141429,-71.222151
12915,-101.307582,-71.145876
12916,-101.458807,-71.043134
12917,-101.590926,-70.916764
12918,-101.700290,-70.770257
12919,-106.741247,-71.117724
12920,-106.817432,-71.280844
12921,-106.919206,-71.429352
12922,-107.043841,-71.559269
12923,-107.187998,-71.667117
12924,-107.347817,-71.750005
12925,-107.519015,-71.805713
12926,-107.697008,-71.832750
12927,-107.877027,-71.830391
12928,-108.054250,-71.798698
12929,-108.223930,-71.738522
12930,-108.381522,-71.651474
12931,-108.522803,-71.539885
12932,-108.643990,-71.406746
12933,-108.741836,-71.255621
12934,-113.724542,-71.599073
12935,-113.794652,-71.775641
12936,-113.894097,-71.937514
12937,-114.019911,-72.079861
12938,-114.168341,-72.198437
12939,-114.334960,-72.289706
12940,-114.514798,-72.350944
12941,-114.702491,-72.380326
12942,-114.892440,-72.376975
12943,-115.078980,-72.340990
12944,-115.256546,-72.273446
12945,-115.419841,-72.176356
12946,-115.563996,-72.052617
12947,-115.684710,-71.905921
12948,-115.778383,-71.740641
12949,-120.712456,-72.080740
12950,-120.770089,-72.258014
12951,-120.856827,-72.423011
12952,-120.970179,-72.570993
12953,-121.106891,-72.697711
12954,-121.263037,-72.799525
12955,-121.434132,-72.873512
12956,-121.615263,-72.917547
12957,-121.801228,-72.930365
12958,-121.986688,-72.911599
12959,-122.166317,-72.861787
12960,-122.334955,-72.782360
12961,-122.487760,-72.675598
12962,-122.620345,-72.544568
12963,-122.728901,-72.393032
12964,-122.810312,-72.225342
12965,-127.704719,-72.562707
12966,-127.750386,-72.740030
12967,-127.824836,-72.907321
12968,-127.926005,-73.059944
12969,-128.051091,-73.193670
12970,-128.196626,-73.304793
12971,-128.358579,-73.390234
12972,-128.532462,-73.447626
12973,-128.713455,-73.475378
12974,-128.896545,-73.472722
12975,-129.076658,-73.439730
12976,-129.248802,-73.377318
12977,-129.408208,-73.287214
12978,-129.550458,-73.171915
12979,-129.671612,-73.034617
12980,-129.768310,-72.879123
12981,-129.837875,-72.709743
12982,-134.701079,-73.044957
12983,-134.738308,-73.232625
12984,-134.807492,-73.411004
12985,-134.906538,-73.574697
12986,-135.032449,-73.718752
12987,-135.181417,-73.838811
12988,-135.348934,-73.931242
12989,-135.529933,-73.993248
12990,-135.718938,-74.022955
12991,-135.910232,-74.019462
12992,-136.098027,-73.982876
12993,-136.276642,-73.914303
12994,-136.440673,-73.815819
12995,-136.585158,-73.690402
12996,-136.705727,-73.541847
12997,-136.798731,-73.374647
12998,-136.861357,-73.193862
12999,-141.701406,-73.527480
13000,-141.726651,-73.713523
13001,-141.783166,-73.892564
13002,-141.869305,-74.059386
13003,-141.982560,-74.209129
13004,-142.119629,-74.337432
13005,-142.276521,-74.440556
13006,-142.448664,-74.515497
13007,-142.631045,-74.560072
13008,-142.818349,-74.572983
13009,-143.005120,-74.553853
13010,-143.185918,-74.503239
13011,-143.355475,-74.422617
13012,-143.508852,-74.314335
13013,-143.641581,-74.181547
13014,-143.749794,-74.028121
13015,-143.830341,-73.858528
13016,-143.880873,-73.677707
13017,-148.705593,-74.010269
13018,-148.719338,-74.194263
13019,-148.763643,-74.373372
13020,-148.837261,-74.542556
13021,-148.938121,-74.697055
13022,-149.063386,-74.832523
13023,-149.209532,-74.945148
13024,-149.372446,-75.031761
13025,-149.547545,-75.089926
13026,-149.729903,-75.118007
13027,-149.914389,-75.115212
13028,-150.095812,-75.081622
13029,-150.269069,-75.018180
13030,-150.429285,-74.926672
13031,-150.571952,-74.809673
13032,-150.693057,-74.670473
13033,-150.789192,-74.512990
13034,-150.857653,-74.341654
13035,-150.896512,-74.161286
13036,-155.713578,-74.493320
13037,-155.717241,-74.684941
13038,-155.754108,-74.873019
13039,-155.823061,-75.051842
13040,-155.922005,-75.215983
13041,-156.047938,-75.360459
13042,-156.197036,-75.480883
13043,-156.364773,-75.573601
13044,-156.546057,-75.635797
13045,-156.735385,-75.665583
13046,-156.927010,-75.662055
13047,-157.115113,-75.625321
13048,-157.293985,-75.556494
13049,-157.458196,-75.457666
13050,-157.602760,-75.331835
13051,-157.723290,-75.182822
13052,-157.816126,-75.015151
13053,-157.878450,-74.833910
13054,-157.908370,-74.644603
13055,-162.725344,-74.976631
13056,-162.763999,-74.796042
13057,-162.832322,-74.624466
13058,-162.928385,-74.466737
13059,-163.049482,-74.327303
13060,-163.192200,-74.210094
13061,-163.352515,-74.118412
13062,-163.525909,-74.054843
13063,-163.707494,-74.021178
13064,-163.892152,-74.018367
13065,-164.074678,-74.046488
13066,-164.249927,-74.104749
13067,-164.412959,-74.191507
13068,-164.559178,-74.304318
13069,-164.684464,-74.440000
13070,-164.785285,-74.594731
13071,-164.858799,-74.764148
13072,-164.902934,-74.943476
13073,-164.916446,-75.127661
13074,-169.740912,-75.460204
13075,-169.791263,-75.279156
13076,-169.871697,-75.109319
13077,-169.979865,-74.955652
13078,-170.112611,-74.822638
13079,-170.266060,-74.714161
13080,-170.435734,-74.633386
13081,-170.616681,-74.582669
13082,-170.803621,-74.563493
13083,-170.991096,-74.576415
13084,-171.173636,-74.621059
13085,-171.345913,-74.696123
13086,-171.502900,-74.799415
13087,-171.640014,-74.927920
13088,-171.753254,-75.077889
13089,-171.839316,-75.244944
13090,-171.895686,-75.424211
13091,-171.920721,-75.610456
13092,-176.760314,-75.944042
13093,-176.822761,-75.762987
13094,-176.915665,-75.595507
13095,-177.036211,-75.446681
13096,-177.180743,-75.321018
13097,-177.344881,-75.222330
13098,-177.523649,-75.153607
13099,-177.711627,-75.116933
13100,-177.903117,-75.113419
13101,-178.092313,-75.143173
13102,-178.273481,-75.205292
13103,-178.441129,-75.297893
13104,-178.590174,-75.418168
13105,-178.716098,-75.562473
13106,-178.815084,-75.726432
13107,-178.884131,-75.905074
13108,-178.921145,-76.092985
13109,-183.783699,-76.428155
13110,-183.853108,-76.258496
13111,-183.949728,-76.102719
13112,-184.070876,-75.965150
13113,-184.213187,-75.849610
13114,-184.372708,-75.759306
13115,-184.545011,-75.696748
13116,-184.725311,-75.663671
13117,-184.908599,-75.660995
13118,-185.089787,-75.688794
13119,-185.263843,-75.746296
13120,-185.425933,-75.831904
13121,-185.571556,-75.943240
13122,-185.696668,-76.077214
13123,-185.797795,-76.230103
13124,-185.872128,-76.397664
13125,-185.917603,-76.575242
13126,-190.811199,-76.912551
13127,-190.892482,-76.744574
13128,-191.000988,-76.592754
13129,-191.133595,-76.461460
13130,-191.286487,-76.354470
13131,-191.455264,-76.274863
13132,-191.635068,-76.224931
13133,-191.820726,-76.206110
13134,-192.006893,-76.218942
13135,-192.188212,-76.263058
13136,-192.359465,-76.337189
13137,-192.515724,-76.439199
13138,-192.652490,-76.566155
13139,-192.765829,-76.714402
13140,-192.852478,-76.879674
13141,-192.909944,-77.057214
13142,-197.842982,-77.397242
13143,-197.936540,-77.231626
13144,-198.057230,-77.084603
13145,-198.201444,-76.960571
13146,-198.364869,-76.863237
13147,-198.542619,-76.795513
13148,-198.729379,-76.759424
13149,-198.919564,-76.756048
13150,-199.107487,-76.785486
13151,-199.287529,-76.846859
13152,-199.454306,-76.938331
13153,-199.602831,-77.057167
13154,-199.728663,-77.199813
13155,-199.828039,-77.362004
13156,-199.897988,-77.538891
13157,-204.879414,-77.882253
13158,-204.977174,-77.730785
13159,-205.098362,-77.597319
13160,-205.239723,-77.485439
13161,-205.397459,-77.398151
13162,-205.567334,-77.337800
13163,-205.744785,-77.306006
13164,-205.925046,-77.303624
13165,-206.103276,-77.330717
13166,-206.274687,-77.386557
13167,-206.434675,-77.469645
13168,-206.578943,-77.577750
13169,-206.703616,-77.707966
13170,-206.805345,-77.856798
13171,-206.881399,-78.020248
13172,-211.920835,-78.367609
13173,-212.030143,-78.220724
13174,-212.162301,-78.094006
13175,-212.313648,-77.990964
13176,-212.479989,-77.914453
13177,-212.656718,-77.866594
13178,-212.838936,-77.848712
13179,-213.021597,-77.861302
13180,-213.199639,-77.904017
13181,-213.368129,-77.975671
13182,-213.522400,-78.074281
13183,-213.658177,-78.197114
13184,-213.771699,-78.340767
13185,-213.859821,-78.501261
13186,-218.967750,-78.853343
13187,-219.088782,-78.712174
13188,-219.231865,-78.593409
13189,-219.392907,-78.500442
13190,-219.567309,-78.435929
13191,-219.750084,-78.401715
13192,-219.936012,-78.398776
13193,-220.119778,-78.427197
13194,-220.296131,-78.486166
13195,-220.460031,-78.573997
13196,-220.606795,-78.688181
13197,-220.732229,-78.825455
13198,-220.832748,-78.981895
13199,-226.020765,-79.339498
13200,-226.153590,-79.205386
13201,-226.307389,-79.095957
13202,-226.477631,-79.014433
13203,-226.659305,-78.963214
13204,-226.847060,-78.943809
13205,-227.035369,-78.956789
13206,-227.218686,-79.001771
13207,-227.391615,-79.077432
13208,-227.549061,-79.181544
13209,-227.686391,-79.311040
13210,-227.799560,-79.462108
13211,-233.080980,-79.826149
13212,-233.225450,-79.700812
13213,-233.389447,-79.602395
13214,-233.568012,-79.533871
13215,-233.755747,-79.497314
13216,-233.946976,-79.493828
13217,-234.135919,-79.523519
13218,-234.316863,-79.585489
13219,-234.484337,-79.677864
13220,-234.633279,-79.797852
13221,-234.759186,-79.941825
13222,-240.149705,-80.313386
13223,-240.288819,-80.209146
13224,-240.442617,-80.128122
13225,-240.607259,-80.072340
13226,-240.778633,-80.043191
13227,-240.952459,-80.041404
13228,-241.124396,-80.067024
13229,-241.290150,-80.119411
13230,-241.445581,-80.197255
13231,-241.586808,-80.298614
13232,-241.710304,-80.420956
13233,-247.228923,-80.801347
13234,-247.374957,-80.710262
13235,-247.533412,-80.643071
13236,-247.700408,-80.601419
13237,-247.871857,-80.586326
13238,-248.043561,-80.598162
13239,-248.211318,-80.636636
13240,-248.371020,-80.700806
13241,-248.518757,-80.789103
13242,-248.650913,-80.899363
13243,-254.322372,-81.290289
13244,-254.494166,-81.206688
13245,-254.677834,-81.154074
13246,-254.867836,-81.134034
13247,-255.058439,-81.147172
13248,-255.243895,-81.193092
13249,-255.418607,-81.270409
13250,-255.577305,-81.376790
13251,-261.436671,-81.780668
13252,-261.607907,-81.719087
13253,-261.786952,-81.686578
13254,-261.968906,-81.684033
13255,-262.148791,-81.711520
13256,-262.321682,-81.768286
13257,-262.482849,-81.852780
13258,-288.656527,-83.656896
13259,-288.646292,-82.653817
13260,-157.338599,-73.602957
13261,-157.165033,-73.526707
13262,-156.980952,-73.481391
13263,-156.791824,-73.468355
13264,-156.603267,-73.487985
13265,-156.420880,-73.539700
13266,-150.448424,-73.128027
13267,-150.299310,-73.037658
13268,-150.137790,-72.971986
13269,-149.967922,-72.932662
13270,-149.793975,-72.920672
13271,-149.620318,-72.936318
13272,-149.451315,-72.979207
13273,-149.291212,-73.048262
13274,-143.531137,-72.651228
13275,-143.386637,-72.542580
13276,-143.226292,-72.459069
13277,-143.054434,-72.402950
13278,-142.875705,-72.375738
13279,-142.694933,-72.378170
13280,-142.517000,-72.410179
13281,-142.346714,-72.470900
13282,-142.188673,-72.558693
13283,-136.597120,-72.173275
13284,-136.461414,-72.050726
13285,-136.307283,-71.952349
13286,-136.138984,-71.880864
13287,-135.961169,-71.838246
13288,-135.778751,-71.825672
13289,-135.596771,-71.843490
13290,-135.420256,-71.891208
13291,-135.254084,-71.967506
13292,-135.102848,-72.070277
13293,-129.650976,-71.694487
13294,-129.525943,-71.561246
13295,-129.380580,-71.450540
13296,-129.218896,-71.365424
13297,-129.045353,-71.308247
13298,-128.864739,-71.280586
13299,-128.682039,-71.283204
13300,-128.502292,-71.316030
13301,-128.330459,-71.378157
13302,-128.171281,-71.467871
13303,-128.029149,-71.582697
13304,-122.695320,-71.215043
13305,-122.581753,-71.073554
13306,-122.446473,-70.952657
13307,-122.293161,-70.855640
13308,-122.125988,-70.785144
13309,-121.949500,-70.743086
13310,-121.768500,-70.730610
13311,-121.587911,-70.748055
13312,-121.412646,-70.794948
13313,-121.247472,-70.870011
13314,-121.096884,-70.971204
13315,-120.964978,-71.095773
13316,-115.731994,-70.735071
13317,-115.630140,-70.587168
13318,-115.505578,-70.457810
13319,-115.361628,-70.350442
13320,-115.202127,-70.267928
13321,-115.031325,-70.212466
13322,-114.853775,-70.185534
13323,-114.674209,-70.187850
13324,-114.497413,-70.219353
13325,-114.328098,-70.279202
13326,-114.170779,-70.365804
13327,-114.029646,-70.476848
13328,-113.908463,-70.609377
13329,-108.762052,-70.254642
13330,-108.671884,-70.101809
13331,-108.558314,-69.965463
13332,-108.424299,-69.849152
13333,-108.273326,-69.755903
13334,-108.109324,-69.688143
13335,-107.936560,-69.647635
13336,-107.759531,-69.635432
13337,-107.582843,-69.651853
13338,-107.411095,-69.696471
13339,-107.248755,-69.768124
13340,-107.100049,-69.864947
13341,-106.968847,-69.984421
13342,-106.858562,-70.123437
13343,-101.786301,-69.773813
13344,-101.700578,-69.605760
13345,-101.587400,-69.454826
13346,-101.450097,-69.325451
13347,-101.292706,-69.221440
13348,-101.119857,-69.145852
13349,-100.936635,-69.100910
13350,-100.748427,-69.087937
13351,-100.560771,-69.107315
13352,-100.379186,-69.158472
13353,-100.209013,-69.239905
13354,-100.055257,-69.349218
13355,-99.922440,-69.483195
13356,-99.814470,-69.637898
13357,-94.805294,-69.292622
13358,-94.732141,-69.122405
13359,-94.631458,-68.966881
13360,-94.506102,-68.830459
13361,-94.359628,-68.717011
13362,-94.196192,-68.629755
13363,-94.020430,-68.571166
13364,-93.837328,-68.542905
13365,-93.652080,-68.545776
13366,-93.469941,-68.579696
13367,-93.296079,-68.643702
13368,-93.135425,-68.735980
13369,-92.992536,-68.853912
13370,-92.871466,-68.994152
13371,-92.775651,-69.152721
13372,-87.819542,-68.811103
13373,-87.758506,-68.639528
13374,-87.670000,-68.480373
13375,-87.556448,-68.338001
13376,-87.420963,-68.216315
13377,-87.267258,-68.118650
13378,-87.099546,-68.047682
13379,-86.922424,-68.005357
13380,-86.740747,-67.992834
13381,-86.559492,-68.010457
13382,-86.383630,-68.057743
13383,-86.217978,-68.133395
13384,-86.067079,-68.235341
13385,-85.935067,-68.360786
13386,-85.825560,-68.506292
13387,-85.741561,-68.667871
13388,-80.829330,-68.329278
13389,-80.775700,-68.145880
13390,-80.691143,-67.974531
13391,-80.578208,-67.820399
13392,-80.440305,-67.688136
13393,-80.281595,-67.581732
13394,-80.106865,-67.504399
13395,-79.921389,-67.458470
13396,-79.730764,-67.445330
13397,-79.540740,-67.465377
13398,-79.357053,-67.518005
13399,-79.185244,-67.601626
13400,-79.030498,-67.713717
13401,-78.897484,-67.850896
13402,-78.790216,-68.009024
13403,-78.711930,-68.183328
13404,-73.834893,-67.847161
13405,-73.793525,-67.664362
13406,-73.721725,-67.491240
13407,-73.621577,-67.332819
13408,-73.495989,-67.193699
13409,-73.348606,-67.077919
13410,-73.183708,-66.988840
13411,-73.006080,-66.929047
13412,-72.820881,-66.900277
13413,-72.633485,-66.903365
13414,-72.449334,-66.938220
13415,-72.273772,-67.003832
13416,-72.111898,-67.098296
13417,-71.968410,-67.218868
13418,-71.847473,-67.362050
13419,-71.752599,-67.523684
13420,-71.686541,-67.699078
13421,-66.836441,-67.364767
13422,-66.806849,-67.183052
13423,-66.747363,-67.008818
13424,-66.659651,-66.846945
13425,-66.546170,-66.701969
13426,-66.410099,-66.577950
13427,-66.255249,-66.478363
13428,-66.085958,-66.405997
13429,-65.906969,-66.362881
13430,-65.723296,-66.350220
13431,-65.540084,-66.368371
13432,-65.362465,-66.416825
13433,-65.195416,-66.494224
13434,-65.043615,-66.598400
13435,-64.911316,-66.726435
13436,-64.802224,-66.874742
13437,-64.719395,-67.039167
13438,-64.665150,-67.215103
13439,-59.834084,-66.882104
13440,-59.813833,-66.691449
13441,-59.760785,-66.507206
13442,-59.676552,-66.334972
13443,-59.563692,-66.179981
13444,-59.425635,-66.046940
13445,-59.266575,-65.939892
13446,-59.091344,-65.862088
13447,-58.905264,-65.815892
13448,-58.713990,-65.802708
13449,-58.523333,-65.822936
13450,-58.339083,-65.875961
13451,-58.166840,-65.960173
13452,-58.011834,-66.073014
13453,-57.878777,-66.211054
13454,-57.771709,-66.370102
13455,-57.693884,-66.545324
13456,-57.647665,-66.731397
13457,-52.827901,-66.399177
13458,-52.819346,-66.211111
13459,-52.778848,-66.027258
13460,-52.707593,-65.853004
13461,-52.607668,-65.693451
13462,-52.482000,-65.553275
13463,-52.334270,-65.436579
13464,-52.168804,-65.346784
13465,-51.990450,-65.286519
13466,-51.804432,-65.257549
13467,-51.616199,-65.260722
13468,-51.431263,-65.295946
13469,-51.255042,-65.362190
13470,-51.092698,-65.457512
13471,-50.948985,-65.579120
13472,-50.828113,-65.723454
13473,-50.733624,-65.886284
13474,-50.668283,-66.062842
13475,-50.634006,-66.247955
13476,-45.817942,-65.915991
13477,-45.783452,-66.100891
13478,-45.717965,-66.277213
13479,-45.623396,-66.439800
13480,-45.502511,-66.583899
13481,-45.358843,-66.705297
13482,-45.196594,-66.800445
13483,-45.020507,-66.866559
13484,-44.835730,-66.901709
